Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:29:58 PM,54,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,55555.555555555555,27.0,21.213203435596427,42.0,12.0,54.0,27.0,21.213203435596427,42.0,12.0,0,0,0,0,0,0,0,0,0,64,0,55555.555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:29:58 PM,55,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,54545.454545454544,27.5,20.506096654409877,42.0,13.0,55.0,27.5,20.506096654409877,42.0,13.0,0,0,0,0,0,0,0,0,0,64,0,54545.454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:29:58 PM,53,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,56603.77358490566,26.5,19.091883092036785,40.0,13.0,53.0,26.5,19.091883092036785,40.0,13.0,0,0,0,0,0,0,0,0,0,64,0,56603.77358490566,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:29:59 PM,54,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,55555.555555555555,27.0,21.213203435596427,42.0,12.0,54.0,27.0,21.213203435596427,42.0,12.0,0,0,0,0,0,0,0,0,0,64,0,55555.555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:29:59 PM,53,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,56603.77358490566,26.5,20.506096654409877,41.0,12.0,53.0,26.5,20.506096654409877,41.0,12.0,0,0,0,0,0,0,0,0,0,64,0,56603.77358490566,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:29:59 PM,27,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,111111.11111111111,13.5,10.606601717798213,21.0,6.0,27.0,13.5,10.606601717798213,21.0,6.0,0,0,0,0,0,0,0,0,0,64,0,111111.11111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:29:59 PM,53,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,56603.77358490566,26.5,20.506096654409877,41.0,12.0,53.0,26.5,20.506096654409877,41.0,12.0,0,0,0,0,0,0,0,0,0,64,0,56603.77358490566,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:29:59 PM,55,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,54545.454545454544,27.5,21.920310216782973,43.0,12.0,55.0,27.5,21.920310216782973,43.0,12.0,0,0,0,0,0,0,0,0,0,64,0,54545.454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:29:59 PM,34,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,88235.29411764706,17.0,12.727922061357855,26.0,8.0,34.0,17.0,12.727922061357855,26.0,8.0,0,0,0,0,0,0,0,0,0,64,0,88235.29411764706,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:29:59 PM,74,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,40540.54054054054,37.0,25.45584412271571,55.0,19.0,74.0,37.0,25.45584412271571,55.0,19.0,0,0,0,0,0,0,0,0,0,64,0,40540.54054054054,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:29:59 PM,54,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,55555.555555555555,27.0,19.79898987322333,41.0,13.0,54.0,27.0,19.79898987322333,41.0,13.0,0,0,0,0,0,0,0,0,0,64,0,55555.555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:29:59 PM,53,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,56603.77358490566,26.5,19.091883092036785,40.0,13.0,53.0,26.5,19.091883092036785,40.0,13.0,0,0,0,0,0,0,0,0,0,64,0,56603.77358490566,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:29:59 PM,184,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16304.347826086956,92.0,104.65180361560904,166.0,18.0,184.0,92.0,104.65180361560904,166.0,18.0,0,0,0,0,0,0,0,0,0,64,0,16304.347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:30:00 PM,56,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,53571.42857142857,28.0,21.213203435596427,43.0,13.0,56.0,28.0,21.213203435596427,43.0,13.0,0,0,0,0,0,0,0,0,0,64,0,53571.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:30:00 PM,19,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,157894.73684210525,9.5,7.7781745930520225,15.0,4.0,19.0,9.5,7.7781745930520225,15.0,4.0,0,0,0,0,0,0,0,0,0,64,0,157894.73684210525,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:30:00 PM,28,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,107142.85714285714,14.0,11.313708498984761,22.0,6.0,28.0,14.0,11.313708498984761,22.0,6.0,0,0,0,0,0,0,0,0,0,64,0,107142.85714285714,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:30:00 PM,54,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,55555.555555555555,27.0,21.213203435596427,42.0,12.0,54.0,27.0,21.213203435596427,42.0,12.0,0,0,0,0,0,0,0,0,0,64,0,55555.555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:30:00 PM,57,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,52631.57894736842,28.5,20.506096654409877,43.0,14.0,57.0,28.5,20.506096654409877,43.0,14.0,0,0,0,0,0,0,0,0,0,64,0,52631.57894736842,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:30:00 PM,55,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,54545.454545454544,27.5,20.506096654409877,42.0,13.0,55.0,27.5,20.506096654409877,42.0,13.0,0,0,0,0,0,0,0,0,0,64,0,54545.454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:30:00 PM,55,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,54545.454545454544,27.5,20.506096654409877,42.0,13.0,55.0,27.5,20.506096654409877,42.0,13.0,0,0,0,0,0,0,0,0,0,64,0,54545.454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:30:00 PM,54,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,55555.555555555555,27.0,19.79898987322333,41.0,13.0,54.0,27.0,19.79898987322333,41.0,13.0,0,0,0,0,0,0,0,0,0,64,0,55555.555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:30:00 PM,39,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,76923.07692307692,19.5,13.435028842544403,29.0,10.0,39.0,19.5,13.435028842544403,29.0,10.0,0,0,0,0,0,0,0,0,0,64,0,76923.07692307692,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:30:01 PM,38,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,78947.36842105263,19.0,12.727922061357855,28.0,10.0,38.0,19.0,12.727922061357855,28.0,10.0,0,0,0,0,0,0,0,0,0,64,0,78947.36842105263,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:30:01 PM,38,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,78947.36842105263,19.0,14.142135623730951,29.0,9.0,38.0,19.0,14.142135623730951,29.0,9.0,0,0,0,0,0,0,0,0,0,64,0,78947.36842105263,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:30:01 PM,44,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,68181.81818181818,22.0,14.142135623730951,32.0,12.0,44.0,22.0,14.142135623730951,32.0,12.0,0,0,0,0,0,0,0,0,0,64,0,68181.81818181818,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
127.0.0.1-127.0.0.1-40599-8080-6,127.0.0.1,40599,127.0.0.1,8080,6,19/09/2025 08:30:01 PM,21,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,142857.14285714287,10.5,7.7781745930520225,16.0,5.0,21.0,10.5,7.7781745930520225,16.0,5.0,0,0,0,0,0,0,0,0,0,64,0,142857.14285714287,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1480,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
